ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
2123,Gulberga,Summer,2006,Rice,30.04262295,16.3,41.6,-0.24391906800000002,-0.964633993,39.36967213,1.067543838,0.261847233,13.41311475,0.292978395,-0.685798661,0.88442623,5.119790982,-0.685798661,2.7204918030000003,2.17
2124,Hisar,Rabi,2011,Gram,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,,,0.309486352,2.988387097,0.85
2125,Jaipur,Kharif,1998,Moong,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,,,1.238418266,3.490243902,0.05
2126,Banswara,Whole year,2007,Sannhamp,27.10164384,10.8,41.2,0.326355248,-0.505581921,46.85315068,0.43739216399999997,-1.004905116,13.29506849,-0.41276698100000003,-0.35579947100000003,,,-0.35579947100000003,3.072876712,0.28
2127,Dharwad,Whole year,2010,Garlic,24.41126374,13.1,42.9,0.592521125,-0.00796884,75.17417582,-0.9871404290000001,-0.068417109,19.40192308,-1.238655501,0.68102624,,,,3.529395604,0.96
2128,Banswara,Rabi,2008,Wheat,24.70879121,13.8,36.5,-0.05313201,-0.825532857,34.0021978,2.363003169,4.976209358999999,6.976923077,1.162183415,1.292361174,,,1.292361174,2.074725275,1.56
2129,Coimbatore,Whole year,1999,Cashewnut,25.28763736,14.6,37.4,0.719548552,0.49551814899999996,63.48104396,-0.555743627,-0.499313121,17.45384615,-1.050582634,0.282854214,4.432417582,2.980905682,10.0232852,3.83489011,0.31
2130,Coimbatore,Kharif,2012,Rice,24.45070423,20.3,31.3,-0.587809193,0.154350566,76.73,0.111895676,-0.7409924990000001,20.14714286,0.956543897,0.68102316,,,,5.042857143,3.66
2131,Rewari,Rabi,2003,Wheat,21.34590164,1.7,43.7,-0.145851265,-1.05957965,56.28123862,0.079960466,-1.1298678290000002,11.24826958,0.428194994,-0.980826938,1.447540984,5.6585502739999995,35.14146006,1.9803278690000001,3.9875313739999996
2132,Dharwad,Rabi,2010,Mustard,23.31,19.6,30.3,0.327125933,0.15286101,86.94555556,-2.335763694,7.60056679,20.99444444,-1.082937713,3.701468887,6.6829268289999995,3.1367741610000004,2.0464160259999997,4.175555556,0.33
2133,Banglore,Kharif,2010,Sesamum,25.07777778,19.5,32.6,-0.297339215,0.051316562,82.43240741,-0.5567392320000001,-0.37531709700000004,21.88611111,-0.6888459859999999,0.8946796640000001,,,,5.0194444439999995,0.58
2134,Bhagalpur,Rabi,2003,Linseed,12.99123288,-7.6,33.5,-0.23604015899999997,-1.104022511,50.07972603,0.21828508300000002,-1.048260318,1.667671233,0.425563866,-0.8654583159999999,,,-0.8654583159999999,2.5723287669999997,0.78
2135,Banswara,Kharif,2005,Bajra,29.34471545,18.5,45.4,1.2186756779999999,2.5648693540000003,59.35365854,-0.190064073,-0.5661822360000001,19.95121951,-1.034155589,0.938689407,,,0.938689407,4.130894308999999,0.44
2136,Dharwad,Rabi,2012,Ragi,26.39888889,20.7,42.6,0.136845221,-1.360877611,67.36555556,-0.306218516,-1.2371049859999999,19.48111111,-1.250844427,0.83773704,,,,5.298888889,1.41
2137,Gulberga,Summer,1998,Jowar,30.96803279,17.2,42.5,-0.39311112200000004,-0.913368152,37.21393443,0.9145873990000001,0.356690971,13.62540984,-0.287097087,0.089042762,0.37950819700000005,5.385820541,0.089042762,3.0581967210000003,2.65
2138,Rewari,Kharif,1999,Groundnut,28.14736842,16.1,41.6,0.148930989,-0.732091224,64.77236842,-0.14038003,-1.427533252,20.36973684,-1.042499385,0.6840763259999999,2.123026316,4.270169195,21.53571674,2.3236842109999998,0.0
2139,Dharwad,Kharif,2000,Groundnut,25.01222222,19.2,39.7,1.485647613,1.358368075,74.91111111,-1.259815651,0.550318592,19.91555556,-1.594277208,1.85953609,6.954444444,10.48672863,3.2039497619999997,4.544444444,1.13
2140,Banglore,Kharif,2004,Sesamum,24.07962963,17.7,31.3,0.09841298300000001,0.31586074,83.14907407,-1.635157797,2.407544141,21.01666667,-1.059336831,0.690723482,6.30462963,2.481850856,6.353872331,3.437962963,0.54
2141,Gulberga,Kharif,2006,Groundnut,26.93252033,37.6,20.2,0.701232588,0.18301033600000002,65.65040649999999,-0.287317648,-0.58225501,19.73577236,-0.6627393970000001,0.520674966,6.761788618,4.982667789,0.520674966,4.7707317069999995,0.31
2142,Dharwad,Kharif,2002,Sesamum,26.11555556,16.8,39.4,0.78498716,-0.70824664,68.82333333,-0.845275634,-0.567556938,19.55333333,-1.5415111819999998,1.8852850680000002,2.732222222,20.16498909,4.391775699,5.168888889,0.39
2143,Ahmedabad,Kharif,2012,Bajra,,12.2,47.2,,,,,,,,,,,,,1.294117647
2144,Jalna,Summer,2004,Sunflower,29.86293103,20.5,40.7,-0.485633241,-0.789157509,45.97068966,0.566664626,-1.03182361,15.40258621,-0.189853776,-1.21654265,1.263793103,5.028189183,26.38528366,3.903448276,1.0
2145,Banglore,Rabi,2012,Groundnut,26.65205047,10.3,46.5,0.350765801,-0.9638873570000001,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,,,,4.129337539,1.69
2146,Bhagalpur,Rabi,2010,Linseed,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.9288966359999999,,,-0.9288966359999999,2.5964383559999997,0.82
2147,Jalna,Kharif,2004,Groundnut,24.07608696,17.7,31.3,0.127828331,0.331505155,82.95869565,-1.5156388159999998,1.7433313209999999,20.96956522,-0.911276084,0.164856008,6.554347826,2.396077114,5.648469099,3.7586956519999997,0.83
2148,Coimbatore,Whole year,2006,Arhar/tur,24.94835165,12.8,38.4,0.242190892,0.37827844200000005,68.86758242,-0.6942300440000001,0.21951283300000002,18.58818681,-1.827887992,4.303297938,4.593406593,2.6257233859999998,7.020914534,3.666758242,0.73
2149,Bhagalpur,Whole year,1998,Banana,13.0739726,-7.8,34.8,-0.183946671,-1.111573628,58.90356164,-0.255371773,-1.010121834,4.140273973,0.385317519,-1.063338897,,,-1.063338897,2.713150685,10.85
2150,Bhagalpur,Kharif,2009,Bajra,20.70081301,9.9,34.7,0.661163934,-0.42772838700000004,62.57154472,-0.8595326320000001,-0.5307133629999999,12.03821138,-0.823858057,-0.17713790199999999,,,-0.17713790199999999,2.225203252,1.0
2151,Jalna,Kharif,2000,Small millets,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.58
2152,Coimbatore,Kharif,2000,Horse-gram,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.0011867509999999,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.9470854180000001,3.4817911039999996,4.5197368419999995,0.37
2153,Bhagalpur,Rabi,2009,Gram,12.70246575,-8.0,34.7,-0.13584074,-1.208060185,56.75616438,-0.196632819,-0.9532275,3.344931507,0.285767089,-0.9363047529999999,,,-0.9363047529999999,2.519726027,0.84
2154,Hisar,Whole year,1998,Sannhamp,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,0.0
2155,Gulberga,Kharif,2001,Ginger,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.9371528659999999,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,13.07
2156,Gulberga,Kharif,2009,Other kharif pulses,26.00243902,40.1,19.8,0.9280448240000001,0.7739191320000001,74.61138211,-0.402714677,0.080079931,21.1195122,0.0425664,0.645082235,,,0.645082235,5.872357724,0.26
2157,Banswara,Kharif,1998,Rice,28.33495935,18.3,38.2,0.179071667,-1.0262775,61.909756099999996,-0.248111676,-0.520840943,19.84390244,-1.763680621,3.7968943989999997,,,3.7968943989999997,4.23495935,1.05
2158,Gulberga,Kharif,1999,Urad,24.81463415,34.6,17.7,0.684924271,0.23980327199999998,76.42357724,-0.692298454,-0.44739279600000004,20.31869919,-0.45783486100000004,-0.062850001,4.706504065,3.0730503039999997,-0.062850001,4.384552846,0.58
2159,Dharwad,Kharif,2010,Moong,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.0349271420000001,-0.239948528,21.25222222,-0.9105210579999999,1.3030330540000001,,,,4.69,0.34
2160,Indore,Rabi,2011,Wheat,20.48857143,10.6,31.9,-0.229275798,-1.5278311480000002,48.48285714,-1.256932194,0.04692618900000001,9.148571429,-0.232948661,-1.5542116369999999,,,,2.497142857,4.51
2161,Gulberga,Kharif,2007,Sesamum,26.40731707,36.0,15.1,0.37700938700000003,-0.285488936,72.14796748,-0.241649275,-0.8077102970000001,20.88292683,-0.48851375399999997,-0.305563504,8.008130081000001,2.347137405,-0.305563504,4.139837398,0.52
2162,Jalna,Kharif,1998,Castor seed,25.13804348,15.4,34.0,0.815090932,0.952326094,80.73695652,-1.057610631,0.656533253,21.56413043,-0.303307059,0.186022498,9.998913043,2.515126936,6.448885731,3.536956522,0.5
2163,Banswara,Rabi,2002,Wheat,25.28461538,15.7,38.2,0.610739393,1.5771992,34.56923077,1.872380579,2.81224309,7.648351647999999,1.1167366570000001,0.6242557910000001,,,0.6242557910000001,2.010989011,1.48
2164,Banswara,Rabi,2004,Other  rabi pulses,25.23516484,12.1,37.9,-0.369570105,-0.64345249,34.48351648,1.8466843309999998,3.729294807,7.52967033,0.013587188,-0.93994179,,,-0.93994179,2.623076923,0.7
2165,Dharwad,Whole year,2000,Potato,26.37777778,18.9,37.2,0.476150202,-0.581418572,73.68888889,-0.725975762,-0.19254410800000002,21.09111111,-1.7827438580000001,4.057336032,4.794444444,9.153114148,2.810093142,3.981111111,7.94
2166,Rewari,Whole year,2011,Sugarcane,25.33159341,3.4,51.3,-0.14069298,-0.6979388609999999,50.13736264,0.129959759,-1.073782733,12.46263736,0.017464247,-1.338918657,,,,2.723351648,0.0
2167,Rewari,Kharif,2011,Arhar/tur,29.11315789,15.1,51.3,0.96572189,1.028765552,68.88947368,-0.9158427579999999,0.168258121,22.17828947,-1.251017568,0.595176554,,,,3.061184211,1.061007958
2168,Jalna,Kharif,1999,Rice,23.7923913,18.0,32.0,0.539146673,1.040442544,84.12391304,-1.251098365,0.833319116,20.93913043,-0.371143059,-0.344869628,7.017391303999999,2.456125465,5.687727506,4.004347826,0.54
2169,Rewari,Rabi,2003,Barley,21.34590164,1.7,43.7,-0.145851265,-1.05957965,56.28123862,0.079960466,-1.1298678290000002,11.24826958,0.428194994,-0.980826938,1.447540984,5.6585502739999995,35.14146006,1.9803278690000001,2.403846154
2170,Ahmedabad,Kharif,1999,Moong,28.550326799999997,15.5,37.4,-0.20140713300000002,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.1732026139999996,4.312237951,4.865782858999999,3.4758169939999997,0.541666667
2171,Banglore,Kharif,2003,Niger seed,24.36851852,17.0,32.9,0.7871921,1.6150583,83.77037037,-2.569036421,7.541343563,21.39259259,-2.138035312,5.771806547000001,6.124074074,4.433394993,26.12874594,3.2842592589999997,0.25
2172,Rewari,Rabi,2004,Peas & beans (pulses),21.82204007,1.7,43.9,0.004256414,-0.988737285,52.72386157,0.102393894,-0.929801573,10.70346084,0.37175814100000004,-0.960540651,1.0196721309999999,6.624496956000001,50.04456219,2.033515483,0.0
2173,Dharwad,Rabi,2000,Moong,24.41888889,15.4,33.5,1.123204182,1.192332412,77.65777778,-0.978912232,0.239416698,20.21111111,-1.4681530280000001,3.732966261,6.424444444,12.28696598,3.183543784,3.163333333,0.27
2174,Tonk,Kharif,2011,Moong,26.56504065,15.7,36.0,-0.20262660899999999,0.193890867,79.59430894,-1.28792252,1.244558955,22.68780488,-1.3509225980000001,1.779327418,5.008943089,2.188967388,1.779327418,3.019512195,0.49
2175,Gulberga,Rabi,2008,Other  rabi pulses,23.57190083,12.4,35.0,-0.48490046299999995,-0.404146751,61.19338843,-0.265066085,-0.7461655009999999,15.26198347,-0.756561395,0.12360089699999999,0.796694215,5.668296432000001,0.12360089699999999,2.630578512,0.1
2176,Banswara,Rabi,2004,Peas & beans (pulses),25.23516484,12.1,37.9,-0.369570105,-0.64345249,34.48351648,1.8466843309999998,3.729294807,7.52967033,0.013587188,-0.93994179,,,-0.93994179,2.623076923,0.7
2177,Rewari,Whole year,2008,Dry chillies,24.65989011,1.6,46.3,-0.48093655399999996,-0.531908742,49.73818681,0.152346172,-1.322406747,11.69725275,-0.411151305,-0.894459993,2.221153846,4.235936675,21.30382273,2.648901099,0.0
2178,Banswara,Kharif,2010,Bajra,27.53495935,15.7,41.3,1.015816028,0.917846552,70.78211382,-0.85847488,-0.08702291,21.31382114,-1.4015074730000001,2.419025191,,,2.419025191,3.444715447,1.11
2179,Indore,Whole year,2009,Potato,26.53104396,10.3,48.2,0.44062943200000004,-0.488857055,48.56895604,-1.406541175,0.157318891,12.31318681,0.021894987,-1.38824537,2.0669999999999997,26.99031874,4.715515438,3.6956043960000002,13.62
2180,Banswara,Kharif,2011,Moth,26.6796748,16.7,36.4,0.8854486229999999,1.109106657,75.73414634,-0.76733806,-0.091980744,21.92845528,-1.1645631140000001,1.912524106,7.4,2.350191518,1.912524106,3.4243902439999996,0.5
2181,Rewari,Rabi,2008,Peas & beans (pulses),23.01566485,1.6,46.3,-0.11357884900000001,-0.8014031420000001,45.88051002,0.462966606,-0.9423036090000001,9.160837887000001,0.108782955,-0.872532366,1.50582878,5.243163755,33.07314827,2.419489982,0.446428571
2182,Jaipur,Kharif,2009,Bajra,29.34715447,18.7,43.3,0.803384186,-0.500556641,63.25365854,-0.537152165,-0.930829619,20.53739837,-1.285970147,1.291102494,,,1.291102494,3.1121951219999997,0.75
2183,Rewari,Kharif,2000,Arhar/tur,28.56184211,14.4,40.6,0.73205935,0.676041874,58.73684211,-0.269382365,-1.494448215,18.44473684,-1.025354761,-0.30709604,2.947368421,4.349935736,21.64634336,2.148026316,0.0
2184,Dharwad,Rabi,2004,Other rabi pulses,24.14,19.1,31.7,0.779454056,1.4305609380000002,81.13111111,-2.385173092,6.485106008,20.65888889,-2.235011971,5.68726366,3.077777778,5.245318615,2.320304781,3.422222222,0.14
2185,Hisar,Kharif,2001,Moth,27.22129032,4.8,38.9,-0.724061217,0.44066548200000005,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.2338757679999999,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,0.0
2186,Jaipur,Rabi,2005,Barley,30.05284553,20.3,42.6,0.547629567,-0.24322410100000003,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.09945298300000001,,,-0.09945298300000001,3.173170732,2.62
2187,Coimbatore,Whole year,2008,Dry chillies,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.35062335299999997,-0.033748776,20.06263736,-1.1041964659999999,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,0.72
2188,Bhagalpur,Rabi,2007,Gram,13.21205479,-8.5,34.5,-0.19114384399999998,-1.005102673,55.04054795,0.076089278,-1.16499029,3.346027397,0.037027238999999997,-1.079730764,,,-1.079730764,2.7002739730000003,0.71
2189,Banswara,Kharif,2005,Soyabean,29.34471545,18.5,45.4,1.2186756779999999,2.5648693540000003,59.35365854,-0.190064073,-0.5661822360000001,19.95121951,-1.034155589,0.938689407,,,0.938689407,4.130894308999999,0.95
2190,Ahmedabad,Kharif,1999,Jowar,28.550326799999997,15.5,37.4,-0.20140713300000002,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.1732026139999996,4.312237951,4.865782858999999,3.4758169939999997,0.8253424659999999
2191,Coimbatore,Kharif,2000,Maize,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.0011867509999999,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.9470854180000001,3.4817911039999996,4.5197368419999995,1.13
2192,Coimbatore,Kharif,2010,Arhar/tur,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899793999999999,,,,4.148684211,0.68
2193,Ahmedabad,Kharif,1999,Castor seed,28.550326799999997,15.5,37.4,-0.20140713300000002,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.1732026139999996,4.312237951,4.865782858999999,3.4758169939999997,0.959016393
2194,Gulberga,Rabi,2003,Horse-gram,24.89504132,13.3,34.3,-0.298745268,-0.272592198,50.86859504,0.85181046,0.043102392,13.54049587,-0.222553241,-0.24025585100000002,0.319834711,8.476361215,-0.24025585100000002,2.5206611569999997,0.23
2195,Dharwad,Kharif,1999,Cotton,25.01222222,19.2,39.7,1.485647613,1.358368075,74.91111111,-1.259815651,0.550318592,19.91555556,-1.594277208,1.85953609,6.954444444,10.48672863,3.2039497619999997,4.544444444,0.71
2196,Ahmedabad,Kharif,2005,Sesamum,29.03660131,21.4,40.2,0.38775255,-0.232325057,64.1254902,-0.419367681,-1.170781157,20.65947712,-1.337119937,1.20230288,7.939869281,3.999840663,1.20230288,3.2686274510000004,0.25925925899999996
2197,Jalna,Rabi,2009,Maize,25.92216405,12.1,47.5,0.62625598,-0.42266506299999995,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,2.78
2198,Dharwad,Kharif,2008,Arhar/tur,25.55888889,20.8,39.0,0.7929009890000001,-0.8543543379999999,75.22444444,-1.016870124,-0.48474276200000005,20.66777778,-1.269641209,0.851146972,3.4288888889999996,6.079130066,2.5791762719999998,5.23,0.89
2199,Tonk,Kharif,2002,Urad,28.21463415,18.4,45.2,1.681195056,2.038018409,73.59268293,-1.6887985319999999,1.5566708569999999,21.85365854,-2.275271644,4.474933163999999,,,4.474933163999999,3.052845528,0.88
2200,Banglore,Kharif,2003,Sesamum,24.36851852,17.0,32.9,0.7871921,1.6150583,83.77037037,-2.569036421,7.541343563,21.39259259,-2.138035312,5.771806547000001,6.124074074,4.433394993,26.12874594,3.2842592589999997,0.51
2201,Rewari,Rabi,2006,Barley,22.43442623,-0.3,44.2,-0.104921377,-1.161022131,48.05245902,0.48482772700000004,-0.67999225,9.90582878,0.073177138,-0.859774481,1.104371585,6.76913817,52.07128483,2.191074681,3.335186215
2202,Dharwad,Whole year,2009,Banana,24.44697802,14.6,42.0,0.646294456,-0.346364209,71.68956044,-0.860087725,-0.35774247200000003,18.43928571,-1.109556625,0.473165444,3.3412,13.94982216,3.633095902,3.6508241760000004,22.18
2203,Dharwad,Rabi,1998,Safflower,23.47888889,19.4,30.0,0.6823407020000001,0.537739285,86.89555556,-1.014855766,0.465314548,21.17666667,-1.053385799,1.319652895,,,,4.54,0.97
2204,Gulberga,Kharif,2008,Castor seed,26.12520325,39.2,19.4,0.584920732,0.078624258,72.60406504,-0.38430743700000003,-0.375273709,20.76178862,-0.7606581029999999,1.972658864,5.2292682930000005,2.5477957019999997,1.972658864,5.791056911,0.95
2205,Rewari,Rabi,2011,Barley,23.08415301,3.4,51.3,0.20449551800000002,-0.7654872340000001,48.48870674,0.142010199,-0.932652541,10.06575592,0.08916612,-1.1067432320000001,,,,2.528961749,4.289544236
2206,Dharwad,Whole year,2000,Garlic,25.68516484,15.0,43.0,1.164602305,0.5810656,58.67032967,-0.036834466,-1.576517142,15.88296703,-0.623429468,-0.8131417209999999,3.4156593410000005,24.92515199,4.463908088999999,3.308791209,0.58
2207,Ahmedabad,Kharif,2001,Maize,27.34379085,15.2,38.5,0.575598091,-0.12993981599999999,74.17581699,-1.146982825,0.438947543,21.88300654,-2.035104511,3.392783015,3.233986928,3.918032684,3.392783015,2.776470588,2.066666667
2208,Coimbatore,Kharif,2011,Maize,24.28223684,20.0,33.0,0.484985437,0.29747530899999997,80.62039474,-0.29928394199999997,0.248592122,20.75657895,0.306488921,-0.372587691,,,,4.184868421,8.0
2209,Banglore,Whole year,2011,Garlic,27.91126374,25.0,30.2,-0.613540624,-0.030985126,77.28653846,-0.541301606,-0.8064110640000001,23.61840659,-0.694524488,-0.48987139399999996,,,,5.719505495,1.22
2210,Bhagalpur,Rabi,2003,Masoor,12.99123288,-7.6,33.5,-0.23604015899999997,-1.104022511,50.07972603,0.21828508300000002,-1.048260318,1.667671233,0.425563866,-0.8654583159999999,,,-0.8654583159999999,2.5723287669999997,0.74
2211,Gulberga,Kharif,1999,Mesta,24.81463415,34.6,17.7,0.684924271,0.23980327199999998,76.42357724,-0.692298454,-0.44739279600000004,20.31869919,-0.45783486100000004,-0.062850001,4.706504065,3.0730503039999997,-0.062850001,4.384552846,1.85
2212,Jalna,Rabi,2003,Safflower,26.71099476,12.2,43.6,0.534708789,-0.436028615,49.95619546,0.661460944,-0.947306641,14.03769634,0.052482083,-0.6972030790000001,1.510645724,8.818788238,106.92113370000001,2.8219895289999997,0.54
2213,Coimbatore,Whole year,2007,Castor seed,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,0.37
2214,Rewari,Kharif,2008,Jowar,27.76710526,16.4,43.5,0.221217492,1.257768862,72.65328947,-0.9169628190000001,0.2291485,22.14736842,-1.356248123,1.4621333440000002,4.273026316,2.910288185,9.384527027999999,2.8625,2.066115703
2215,Banswara,Kharif,2007,Jowar,27.97317073,17.4,40.5,1.45144378,2.548636964,67.96341463,-0.74974369,0.632175049,21.10813008,-1.545663513,3.0349513089999998,,,3.0349513089999998,3.708943089,0.58
